
  ZVR, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  9.00000000000E+03     ; 1.00000000000E+08   ; Hz                  ; 2001      ; S11           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; none                ; RI                  ; none      ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  reS11        ; imS11         
   1.53056115317E+04;  0.95126      ; 0.212253     
   1.53770690712E+04;  0.952388     ; 0.20991      
   1.54488602256E+04;  0.952876     ; 0.208326     
   1.55209865525E+04;  0.953519     ; 0.206147     
   1.55934496167E+04;  0.953778     ; 0.204382     
   1.56662509902E+04;  0.953645     ; 0.20293      
   1.57393922526E+04;  0.953726     ; 0.201922     
   1.58128749908E+04;  0.954642     ; 0.20025      
   1.58867007989E+04;  0.956156     ; 0.198159     
   1.59608712786E+04;  0.95646      ; 0.196644     
   1.60353880393E+04;  0.956936     ; 0.19489      
   1.61102526974E+04;  0.957371     ; 0.193242     
   1.61854668773E+04;  0.957957     ; 0.191524     
   1.62610322108E+04;  0.957625     ; 0.18988      
   1.63369503372E+04;  0.95833      ; 0.188324     
   1.64132229038E+04;  0.959053     ; 0.18729      
   1.64898515653E+04;  0.958732     ; 0.185011     
   1.65668379841E+04;  0.959742     ; 0.183889     
   1.66441838307E+04;  0.960923     ; 0.181714     
   1.67218907829E+04;  0.96303      ; 0.181043     
   1.67999605267E+04;  0.96536      ; 0.183061     
   1.68783947560E+04;  0.962499     ; 0.178389     
   1.69571951723E+04;  0.962376     ; 0.174941     
   1.70363634853E+04;  0.963031     ; 0.173448     
   1.71159014126E+04;  0.962508     ; 0.171859     
   1.71958106798E+04;  0.963224     ; 0.170036     
   1.72760930207E+04;  0.963556     ; 0.168705     
   1.73567501769E+04;  0.963821     ; 0.167029     
   1.74377838984E+04;  0.964387     ; 0.165328     
   1.75191959432E+04;  0.965058     ; 0.16419      
   1.76009880777E+04;  0.965739     ; 0.16213      
   1.76831620763E+04;  0.966063     ; 0.160494     
   1.77657197220E+04;  0.966298     ; 0.158571     
   1.78486628058E+04;  0.966334     ; 0.156998     
   1.79319931272E+04;  0.966945     ; 0.155696     
   1.80157124941E+04;  0.967426     ; 0.154221     
   1.80998227229E+04;  0.96796      ; 0.152671     
   1.81843256384E+04;  0.968704     ; 0.150517     
   1.82692230739E+04;  0.968947     ; 0.146985     
   1.83545168714E+04;  0.969666     ; 0.146034     
   1.84402088813E+04;  0.970099     ; 0.145739     
   1.85263009628E+04;  0.969491     ; 0.145301     
   1.86127949837E+04;  0.970082     ; 0.142933     
   1.86996928205E+04;  0.970758     ; 0.141189     
   1.87869963586E+04;  0.971041     ; 0.139861     
   1.88747074920E+04;  0.97126      ; 0.138065     
   1.89628281237E+04;  0.971761     ; 0.136497     
   1.90513601656E+04;  0.972325     ; 0.134828     
   1.91403055383E+04;  0.972628     ; 0.133465     
   1.92296661716E+04;  0.972902     ; 0.131638     
   1.93194440042E+04;  0.973323     ; 0.130174     
   1.94096409840E+04;  0.973974     ; 0.128492     
   1.95002590678E+04;  0.974021     ; 0.127164     
   1.95913002216E+04;  0.974491     ; 0.125218     
   1.96827664206E+04;  0.974539     ; 0.123477     
   1.97746596492E+04;  0.974503     ; 0.122027     
   1.98669819012E+04;  0.975201     ; 0.120458     
   1.99597351794E+04;  0.976024     ; 0.119127     
   2.00529214962E+04;  0.985985     ; 0.110216     
   2.01465428734E+04;  0.985514     ; 0.10758      
   2.02406013422E+04;  0.985998     ; 0.105997     
   2.03350989431E+04;  0.986095     ; 0.104786     
   2.04300377265E+04;  0.986471     ; 0.102829     
   2.05254197519E+04;  0.986895     ; 0.101705     
   2.06212470888E+04;  0.986978     ; 0.0997965    
   2.07175218163E+04;  0.987367     ; 0.0982711    
   2.08142460231E+04;  0.987606     ; 0.0968437    
   2.09114218076E+04;  0.987896     ; 0.0950718    
   2.10090512782E+04;  0.988175     ; 0.093654     
   2.11071365529E+04;  0.988273     ; 0.0920492    
   2.12056797599E+04;  0.988701     ; 0.0905497    
   2.13046830370E+04;  0.98846      ; 0.0890805    
   2.14041485322E+04;  0.988871     ; 0.0881014    
   2.15040784035E+04;  0.989598     ; 0.0858794    
   2.16044748189E+04;  0.989792     ; 0.0844436    
   2.17053399565E+04;  0.989785     ; 0.0825125    
   2.18066760047E+04;  0.990288     ; 0.080946     
   2.19084851621E+04;  0.990413     ; 0.0795559    
   2.20107696374E+04;  0.990617     ; 0.0778707    
   2.21135316497E+04;  0.990749     ; 0.0762739    
   2.22167734287E+04;  0.991006     ; 0.074898     
   2.23204972141E+04;  0.99111      ; 0.0732419    
   2.24247052562E+04;  0.99144      ; 0.071607     
   2.25293998161E+04;  0.991433     ; 0.0699238    
   2.26345831650E+04;  0.991605     ; 0.0684038    
   2.27402575850E+04;  0.992023     ; 0.0668914    
   2.28464253688E+04;  0.992201     ; 0.0650217    
   2.29530888197E+04;  0.992337     ; 0.06386      
   2.30602502519E+04;  0.992493     ; 0.0621791    
   2.31679119902E+04;  0.992713     ; 0.0605976    
   2.32760763706E+04;  0.992872     ; 0.0590444    
   2.33847457396E+04;  0.993032     ; 0.0574731    
   2.34939224549E+04;  0.993366     ; 0.0559297    
   2.36036088852E+04;  0.993145     ; 0.0545464    
   2.37138074102E+04;  0.993864     ; 0.052619     
   2.38245204208E+04;  0.993453     ; 0.0511323    
   2.39357503188E+04;  0.993906     ; 0.0491579    
   2.40474995175E+04;  0.994102     ; 0.0478259    
   2.41597704414E+04;  0.994276     ; 0.0459887    
   2.42725655263E+04;  0.995008     ; 0.0452781    
   2.43858872193E+04;  0.993373     ; 0.0433653    
   2.44997379790E+04;  0.993678     ; 0.0418015    
   2.46141202754E+04;  0.995321     ; 0.0403017    
   2.47290365902E+04;  0.99506      ; 0.0380083    
   2.48444894165E+04;  0.99504      ; 0.036507     
   2.49604812592E+04;  0.995009     ; 0.0351898    
   2.50770146347E+04;  0.995207     ; 0.0338132    
   2.51940920714E+04;  0.995521     ; 0.0318496    
   2.53117161092E+04;  0.995636     ; 0.0305719    
   2.54298893002E+04;  0.995411     ; 0.0290409    
   2.55486142082E+04;  0.995686     ; 0.027355     
   2.56678934089E+04;  0.995751     ; 0.0257842    
   2.57877294902E+04;  0.996116     ; 0.024139     
   2.59081250521E+04;  0.996064     ; 0.0226017    
   2.60290827065E+04;  0.996036     ; 0.0212111    
   2.61506050777E+04;  0.996268     ; 0.0194294    
   2.62726948023E+04;  0.996319     ; 0.0181533    
   2.63953545290E+04;  0.996605     ; 0.0163148    
   2.65185869190E+04;  0.996602     ; 0.0147168    
   2.66423946460E+04;  0.996772     ; 0.0130829    
   2.67667803959E+04;  0.996667     ; 0.0115973    
   2.68917468675E+04;  0.99682      ; 0.00995937   
   2.70172967719E+04;  0.996937     ; 0.00854948   
   2.71434328331E+04;  0.996911     ; 0.00684795   
   2.72701577876E+04;  0.996961     ; 0.00550535   
   2.73974743848E+04;  0.997035     ; 0.00357145   
   2.75253853869E+04;  0.996926     ; 0.00210115   
   2.76538935691E+04;  0.997201     ; 0.000550091  
   2.77830017193E+04;  0.997362     ;-0.000877798  
   2.79127126387E+04;  0.997062     ;-0.00253347   
   2.80430291415E+04;  0.997411     ;-0.00409544   
   2.81739540548E+04;  0.997328     ;-0.00570449   
   2.83054902193E+04;  0.997596     ;-0.00738961   
   2.84376404886E+04;  0.99744      ;-0.00883615   
   2.85704077300E+04;  0.997727     ;-0.0103671    
   2.87037948237E+04;  0.997516     ;-0.0118995    
   2.88378046638E+04;  0.997762     ;-0.0136389    
   2.89724401576E+04;  0.997383     ;-0.0152314    
   2.91077042262E+04;  0.997605     ;-0.0168949    
   2.92435998042E+04;  0.99762      ;-0.0183729    
   2.93801298399E+04;  0.997717     ;-0.0200898    
   2.95172972955E+04;  0.997694     ;-0.0214099    
   2.96551051468E+04;  0.997688     ;-0.0231087    
   2.97935563837E+04;  0.997831     ;-0.0246474    
   2.99326540101E+04;  0.997621     ;-0.0264281    
   3.00724010436E+04;  0.997825     ;-0.0277336    
   3.02128005161E+04;  0.997882     ;-0.0295262    
   3.03538554739E+04;  0.997788     ;-0.030879     
   3.04955689770E+04;  0.997637     ;-0.0326521    
   3.06379441001E+04;  0.998793     ;-0.0343208    
   3.07809839321E+04;  0.997772     ;-0.0359084    
   3.09246915763E+04;  0.997728     ;-0.0374017    
   3.10690701505E+04;  0.997699     ;-0.0391429    
   3.12141227872E+04;  0.997762     ;-0.0406515    
   3.13598526333E+04;  0.997502     ;-0.0423506    
   3.15062628506E+04;  0.9976       ;-0.0437831    
   3.16533566154E+04;  0.998371     ;-0.0454262    
   3.18011371191E+04;  0.99757      ;-0.0469765    
   3.19496075679E+04;  0.998195     ;-0.048886     
   3.20987711829E+04;  0.997578     ;-0.0502623    
   3.22486312004E+04;  0.997302     ;-0.0517775    
   3.23991908715E+04;  0.997213     ;-0.0533654    
   3.25504534629E+04;  0.99733      ;-0.0548306    
   3.27024222562E+04;  0.997121     ;-0.0564894    
   3.28551005485E+04;  0.99747      ;-0.0581464    
   3.30084916523E+04;  0.996984     ;-0.0599839    
   3.31625988954E+04;  0.997224     ;-0.061392     
   3.33174256213E+04;  0.997032     ;-0.0630901    
   3.34729751891E+04;  0.996951     ;-0.0646351    
   3.36292509735E+04;  0.996705     ;-0.0663855    
   3.37862563651E+04;  0.996804     ;-0.0678561    
   3.39439947700E+04;  0.997625     ;-0.0695665    
   3.41024696107E+04;  0.997488     ;-0.071208     
   3.42616843252E+04;  0.997334     ;-0.0729452    
   3.44216423679E+04;  0.997383     ;-0.074399     
   3.45823472091E+04;  0.997294     ;-0.0760198    
   3.47438023354E+04;  0.996025     ;-0.0774136    
   3.49060112497E+04;  0.996134     ;-0.0792283    
   3.50689774712E+04;  0.996961     ;-0.0809481    
   3.52327045355E+04;  0.996806     ;-0.0825684    
   3.53971959949E+04;  0.996886     ;-0.084127     
   3.55624554180E+04;  0.996626     ;-0.0857414    
