
  ZVR, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  9.00000000000E+03     ; 1.00000000000E+08   ; Hz                  ; 2001      ; S11           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; none                ; RI                  ; none      ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  reS11        ; imS11         
   2.42725655263E+04; -0.987294     ; 0.000115987  
   2.43858872193E+04; -0.987179     ;-0.000589419  
   2.44997379790E+04; -0.987209     ;-0.000529986  
   2.46141202754E+04; -0.98704      ;-0.000134636  
   2.47290365902E+04; -0.987047     ; 0.00037517   
   2.48444894165E+04; -0.987798     ; 0.000381447  
   2.49604812592E+04; -0.98754      ; 0.000356857  
   2.50770146347E+04; -0.987307     ; 0.000376366  
   2.51940920714E+04; -0.987658     ; 0.000499839  
   2.53117161092E+04; -0.987619     ; 0.000445468  
   2.54298893002E+04; -0.988618     ; 0.000293162  
   2.55486142082E+04; -0.987732     ; 0.000735523  
   2.56678934089E+04; -0.987817     ; 0.000677478  
   2.57877294902E+04; -0.987595     ; 0.000834858  
   2.59081250521E+04; -0.987827     ; 0.00107479   
   2.60290827065E+04; -0.987842     ; 0.000931397  
   2.61506050777E+04; -0.988574     ; 0.000714947  
   2.62726948023E+04; -0.987787     ; 0.00118921   
   2.63953545290E+04; -0.987823     ; 0.00135201   
   2.65185869190E+04; -0.988068     ; 0.00130003   
   2.66423946460E+04; -0.987973     ; 0.00140056   
   2.67667803959E+04; -0.987935     ; 0.00136156   
   2.68917468675E+04; -0.988876     ; 0.00116115   
   2.70172967719E+04; -0.988086     ; 0.00168147   
   2.71434328331E+04; -0.988223     ; 0.00167617   
   2.72701577876E+04; -0.988217     ; 0.00183918   
   2.73974743848E+04; -0.988457     ; 0.00187487   
   2.75253853869E+04; -0.988353     ; 0.00171416   
   2.76538935691E+04; -0.988261     ; 0.00188675   
   2.77830017193E+04; -0.988167     ; 0.0020453    
   2.79127126387E+04; -0.988209     ; 0.00211592   
   2.80430291415E+04; -0.988227     ; 0.00223207   
   2.81739540548E+04; -0.988317     ; 0.00212945   
   2.83054902193E+04; -0.989184     ; 0.00216091   
   2.84376404886E+04; -0.989098     ; 0.00223704   
   2.85704077300E+04; -0.988402     ; 0.00277168   
   2.87037948237E+04; -0.989153     ; 0.0023232    
   2.88378046638E+04; -0.989347     ; 0.00231296   
   2.89724401576E+04; -0.989286     ; 0.00248474   
   2.91077042262E+04; -0.989165     ; 0.00246037   
   2.92435998042E+04; -0.989148     ; 0.00264117   
   2.93801298399E+04; -0.989292     ; 0.00256829   
   2.95172972955E+04; -0.988629     ; 0.00295368   
   2.96551051468E+04; -0.988553     ; 0.00315183   
   2.97935563837E+04; -0.988551     ; 0.00326581   
   2.99326540101E+04; -0.988617     ; 0.00332524   
   3.00724010436E+04; -0.989336     ; 0.00306362   
   3.02128005161E+04; -0.989397     ; 0.00305212   
   3.03538554739E+04; -0.989422     ; 0.00346645   
   3.04955689770E+04; -0.989385     ; 0.00335689   
   3.06379441001E+04; -0.989231     ; 0.00355755   
   3.07809839321E+04; -0.989525     ; 0.00346294   
   3.09246915763E+04; -0.989416     ; 0.00378434   
   3.10690701505E+04; -0.988641     ; 0.00396565   
   3.12141227872E+04; -0.98955      ; 0.0036125    
